API/UWI,Well Count,Operator Alias (Legacy),Well/Lease Name,Well Number,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,Measured Depth (TD),Spud Date,First Prod Date,Last Prod Date,Months Produced,Cum Gas,Daily Gas,Cum Oil,Daily Oil,Latest Oil,Latest Gas,Cum Water,Cum BOE,DI Subplay,First Month Oil,First Month Gas,First 6 Oil,DI Basin,First 6 Gas,First 6 BOE,First 6 Water,DI Play,Prac IP Oil Daily,Prac IP BOE,Prac IP Gas Daily,Prac IP CFGED,Latest Water,Prior 12 Oil,Prior 12 Gas,Last Test Date,Prior 12 Water,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Max Active Wells,Gas Gatherer,Oil Gatherer,Lease Number,Gross Perforated Interval,True Vertical Depth,Field,State,District,AAPG Geologic Province,Section,Country,Township,Range,Surface Latitude (WGS84),Abstract,Surface Longitude (WGS84),Block,OCS Area,PGC Area,Survey,Entity ID,EUR Calc Date,EUR Oil (BE),EUR Oil Delta (BE),EUR Oil Delta Percent (BE),EUR Gas (BE),EUR Gas Delta (BE),EUR Gas Delta Percent (BE),Oil RRR (BE),Gas RRR (BE),EUR Oil (Full),EUR Gas (Full),Oil RRR (Full),Operator (Reported),Gas RRR (Full),Last 12 Oil,Last 12 Gas,Last 12 Water,First Inj Date,Last Inj Date,Last Inj Gas  (MCF),Last Inj Water (BBL),Last Inj Other (BBL),Cum Inj Gas (MCF),Cum Inj Water (BBL),Cum Inj Other (BBL),Last Inj Product Types,Inj Product Types,Last Inj Pressure (PSI),EUR Oil Months (BE),EUR Oil Proxy (Y/N),EUR Oil B-Factor (BE),EUR Gas Months (BE),EUR Gas Proxy (Y/N),EUR Gas B-Factor (BE),EUR Oil Months (Full),EUR Oil B-Factor (Full),EUR Gas Months (Full),EUR Gas B-Factor (Full),Other No.,Total MMbbl,Total BCF
42103367090000,1,"BLACKBEARD OPERATING, LLC",YELLOW JACK SWSW,11,CRANE (TX),TUBB,OIL,INACTIVE,V,5305.0,2020-03-03,2020-06-01,2020-09-01,4.0,26543.0,,2996.0,,337.0,3295.0,16152.0,7420.0,,616.0,2107.0,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,39.0,111.0,430.0,664194.0,1817.0,,,2020-06-28,,,,11030.0,8859.479,8860.0,112.873,90.7,102.3,13336.0,2.0,1209.0,2.0,3432.0,2.0,21.0,2.0,3945.0,5040.0,,41.0,2020-06-25,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",54275,1095.0,,SAND HILLS,TX,8,PERMIAN BASIN,,USA,,,31.525377,,-102.6936234,,,P-440,,130819226,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,2996.0,26543.0,16152.0,,,,,,,,,,,,,,,,,,,,,,8539,0.002996,0.026543
42103366590000,2,"BLACKBEARD OPERATING, LLC",LANDLUBBER NE,,CRANE (TX),CLEAR FORK,OIL,ACTIVE,V,6535.0,2018-04-27,2020-03-01,2021-10-01,19.0,22160.0,45.0,12209.0,24.0,859.0,1611.0,329652.0,15902.0,,761.0,600.0,2446.0,CENTRAL BASIN PLATFORM,3980.0,3109.0,41038.0,CENTRAL BASIN PLATFORM,8.0,8.0,0.0,50900.0,27784.0,3283.0,5688.0,2021-07-15,55081.0,,,40.0,1845.395,1820.0,541.889,28111.1,533.2,2506.0,18.0,1229.0,18.0,1647.0,18.0,10.0,18.0,4080.0,6150.0,,42.0,2018-07-05,2.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",54280,2070.0,,SAND HILLS,TX,8,PERMIAN BASIN,26.0,USA,,,31.5632672,1107.0,-102.7101765,B17,,P-440,"O`NEAL, M C",130819223,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,8926.0,16472.0,274571.0,,,,,,,,,,,,,,,,,,,,,,8156,0.012209,0.02216
42103367030000,1,"BLACKBEARD OPERATING, LLC",6 POUNDER SW,21,CRANE (TX),TUBB,OIL,ACTIVE,V,5432.0,2020-01-04,2020-01-01,2021-10-01,21.0,89594.0,137.0,27218.0,31.0,764.0,4975.0,229276.0,42150.0,,480.0,532.0,11362.0,CENTRAL BASIN PLATFORM,15598.0,13962.0,80076.0,CENTRAL BASIN PLATFORM,157.0,168.0,69.0,1008552.0,8906.0,16067.0,39611.0,2021-07-18,113235.0,,,440.0,4482.378,3290.0,223.096,2275.6,153.6,7498.0,10.0,4542.0,2.0,4875.0,2.0,29.0,2.0,4710.0,5000.0,,40.0,2020-01-25,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",53883,290.0,,SAND HILLS,TX,8,PERMIAN BASIN,4.0,USA,,,31.5358099,1111.0,-102.7155795,B21,,P-440,PSL,130812186,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,11151.0,49983.0,116041.0,,,,,,,,,,,,,,,,,,,,,,8250,0.027218,0.089594
42103366930000,2,"BLACKBEARD OPERATING, LLC",6 POUNDER NW,,CRANE (TX),CLEAR FORK,OIL,ACTIVE,V,5518.0,2019-11-16,2020-01-01,2021-10-01,22.0,2873606.0,3242.0,164244.0,178.0,4856.0,53003.0,108568.0,643178.0,,2778.0,31478.0,56037.0,CENTRAL BASIN PLATFORM,803323.0,189924.0,26011.0,CENTRAL BASIN PLATFORM,181.0,360.0,1073.0,2158345.0,5457.0,99229.0,1690351.0,2021-07-20,46060.0,,,5940.0,18199.723,17500.0,54.946,168.5,91.6,252205.0,4.0,14635.0,4.0,56669.0,4.0,340.0,4.0,3920.0,4880.0,,38.8,2020-01-18,2.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",53674,960.0,,SAND HILLS,TX,8,PERMIAN BASIN,4.0,USA,,,31.5471123,1111.0,-102.7148099,B21,,P-440,PSL,130785603,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,65015.0,1183255.0,62508.0,,,,,,,,,,,,,,,,,,,,,,8250,0.164244,2.873606
42103366130000,1,"BLACKBEARD OPERATING, LLC",YELLOW JACK E2SW,6,CRANE (TX),CLEAR FORK,OIL,ACTIVE,V,5795.0,2018-08-30,2019-06-01,2021-10-01,28.0,46865.0,50.0,14451.0,12.0,501.0,2018.0,122404.0,22262.0,,244.0,1367.0,4782.0,CENTRAL BASIN PLATFORM,9592.0,6381.0,28308.0,CENTRAL BASIN PLATFORM,37.0,46.0,53.0,276452.0,3902.0,5575.0,20887.0,2021-07-15,59265.0,,,1410.0,3995.82,3240.0,250.262,710.7,248.3,2595.0,15.0,1157.0,2.0,1440.0,11.0,9.0,11.0,3940.0,4510.0,,41.0,2018-12-03,1.0,,,53438,570.0,,SAND HILLS,TX,8,PERMIAN BASIN,8.0,USA,,,31.5283519,1113.0,-102.6901983,B21,,P-440,PSL,130776535,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,4545.0,18161.0,37501.0,,,,,,,,,,,,,,,,,,,,,,8539,0.014451,0.046865
42103366890000,1,"BLACKBEARD OPERATING, LLC",6 POUNDER NW,24,CRANE (TX),CLEAR FORK,GAS,RECLASSIFIED TO ANOTHER TYPE OF ENTITY,V,5509.0,2019-11-16,2019-12-01,2020-02-01,3.0,123069.0,,,,,19478.0,0.0,20511.0,,,49103.0,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,0.0,293.0,1758.0,1757677.0,0.0,,,2019-12-22,,70.0,1600.0,,,,,0.0,0.0,54488.0,2.0,,,9081.0,2.0,54.0,2.0,3920.0,4850.0,0.66,,2019-12-06,1.0,TARGA MIDSTREAM SERVICES LLC,"WEST TEXAS CRUDE TRANSPORT, LLC",288542,930.0,,SAND HILLS,TX,8,PERMIAN BASIN,4.0,USA,,,31.5461484,1111.0,-102.7188961,B21,,P-440,PSL,130768533,,,,,123069.0,,,,,,123069.0,,"BLACKBEARD OPERATING, LLC",,,123069.0,0.0,,,,,,,,,,,,,False,,,False,,,,,,0,,0.123069
42103366380000,2,"BLACKBEARD OPERATING, LLC",LANDLUBBER N,,CRANE (TX),CLEAR FORK,OIL,ACTIVE,V,6740.0,2019-04-18,2020-01-01,2021-10-01,22.0,119528.0,192.0,53511.0,78.0,2563.0,6339.0,516635.0,73432.0,,1553.0,1843.0,14881.0,CENTRAL BASIN PLATFORM,16932.0,17703.0,136935.0,CENTRAL BASIN PLATFORM,115.0,124.0,51.0,741448.0,26219.0,25168.0,49478.0,2021-07-15,231596.0,,,440.0,2471.51,2230.0,404.611,2254.7,404.3,9730.0,9.0,3337.0,2.0,4523.0,9.0,27.0,9.0,4030.0,5010.0,,38.0,2019-05-25,2.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",53207,980.0,,SAND HILLS,TX,8,PERMIAN BASIN,26.0,USA,,,31.5622228,1107.0,-102.7186045,B17,,P-440,"O`NEAL, M C",130766226,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,28343.0,70050.0,285039.0,,,,,,,,,,,,,,,,,,,,,,8156,0.053511,0.119528
42103366820000,1,"BLACKBEARD OPERATING, LLC",LANDLUBBER 94,94,CRANE (TX),6350,OIL,ACTIVE,V,6723.0,2019-11-11,2019-12-01,2021-10-01,22.0,38980.0,40.0,8479.0,6.0,207.0,2408.0,140916.0,14976.0,,790.0,2755.0,4973.0,CENTRAL BASIN PLATFORM,13744.0,7264.0,81635.0,CENTRAL BASIN PLATFORM,38.0,61.0,137.0,366903.0,3500.0,6202.0,24558.0,2021-07-15,102415.0,,,3590.0,6333.773,4600.0,157.884,278.5,86.0,5370.0,8.0,1186.0,2.0,1896.0,2.0,11.0,2.0,5930.0,6190.0,,34.7,2019-12-12,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",53148,260.0,,ARMER,TX,8,PERMIAN BASIN,26.0,USA,,,31.5592813,1107.0,-102.7110959,B17,,P-440,"O`NEAL, M C",130756806,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,2277.0,14422.0,38501.0,,,,,,,,,,,,,,,,,,,,,,8026,0.008479,0.03898
42103366650000,2,"BLACKBEARD OPERATING, LLC",STEDE BONNET NW,,CRANE (TX),6350,OIL,ACTIVE,V,6308.0,2019-09-27,2019-10-01,2021-10-01,25.0,76716.0,144.0,23610.0,24.0,1434.0,11145.0,17472.0,36396.0,,2464.0,2898.0,10261.0,CENTRAL BASIN PLATFORM,18477.0,13341.0,9808.0,CENTRAL BASIN PLATFORM,99.0,131.0,193.0,788433.0,1235.0,12306.0,21099.0,2021-07-15,7639.0,,,1940.0,5963.688,3250.0,167.681,515.5,128.7,13077.0,19.0,2979.0,2.0,3942.0,2.0,24.0,2.0,5740.0,6040.0,,34.4,2019-10-18,2.0,ENERGY TRANSFER COMPANY,"PLAINS MARKETING, L.P.",53168,300.0,,ARMER,TX,8,PERMIAN BASIN,10.0,USA,,,31.5422932,1114.0,-102.6660562,B21,,P-440,PSL,130756803,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,8840.0,52719.0,6697.0,,,,,,,,,,,,,,,,,,,,,,9194,0.02361,0.076716
42103366570000,1,"BLACKBEARD OPERATING, LLC",STEDE BONNET,,CRANE (TX),6350,OIL,ACTIVE,V,7500.0,2019-07-22,2019-08-01,2021-10-01,27.0,250330.0,253.0,110991.0,93.0,2327.0,2754.0,1401142.0,152713.0,,81.0,,34732.0,CENTRAL BASIN PLATFORM,75280.0,47279.0,361294.0,CENTRAL BASIN PLATFORM,185.0,251.0,398.0,1508000.0,13410.0,63724.0,137034.0,2021-07-15,1000705.0,,,2150.0,2731.686,2260.0,366.074,465.5,845.0,23836.0,5.0,9156.0,6.0,13129.0,6.0,79.0,6.0,3800.0,6000.0,,34.4,2019-08-31,1.0,ENERGY TRANSFER COMPANY,"PLAINS MARKETING, L.P.",53161,2200.0,,ARMER,TX,8,PERMIAN BASIN,10.0,USA,,,31.5344769,1114.0,-102.6505447,B21,,P-440,PSL,130756801,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,33826.0,92402.0,295026.0,,,,,,,,,,,,,,,,,,,,,,9194,0.110991,0.25033
42103366470000,1,"BLACKBEARD OPERATING, LLC",6 POUNDER SWNW,12,CRANE (TX),6350,OIL,ACTIVE,V,6738.0,2019-09-01,2019-10-01,2021-10-01,24.0,93500.0,140.0,100611.0,173.0,3931.0,3497.0,272443.0,116194.0,,760.0,11969.0,13911.0,CENTRAL BASIN PLATFORM,25342.0,18135.0,54967.0,CENTRAL BASIN PLATFORM,41.0,71.0,180.0,428300.0,9728.0,36536.0,30376.0,2021-07-15,110152.0,,,4330.0,807.944,930.0,1237.709,231.0,1124.1,11969.0,1.0,7186.0,19.0,8208.0,19.0,49.0,19.0,5905.0,6325.0,,34.0,2019-09-30,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",53167,420.0,,ARMER,TX,8,PERMIAN BASIN,4.0,USA,,,31.5434846,1111.0,-102.7180406,B21,,P-440,PSL,130756799,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,63315.0,51155.0,157390.0,,,,,,,,,,,,,,,,,,,,,,8250,0.100611,0.0935
42103365970000,1,"BLACKBEARD OPERATING, LLC",CLEW BAY S,2,CRANE (TX),TUBB,OIL,INACTIVE,V,6508.0,2018-04-21,2018-10-01,2019-10-01,12.0,2253.0,,2054.0,,119.0,470.0,48588.0,2430.0,,40.0,138.0,1238.0,CENTRAL BASIN PLATFORM,685.0,1352.0,29285.0,CENTRAL BASIN PLATFORM,15.0,15.0,2.0,91323.0,2815.0,40.0,138.0,2018-12-10,946.0,,,,1050.149,1100.0,952.246,0.0,253.2,470.0,13.0,459.0,3.0,472.0,3.0,3.0,3.0,4210.0,4900.0,,42.0,2018-06-15,1.0,TARGA MIDSTREAM SERVICES LLC,TARGA CRUDE MARKETING LLC,53080,690.0,,SAND HILLS,TX,8,PERMIAN BASIN,,USA,,,31.5068052,,-102.728202,,,P-440,,130755045,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,2014.0,2115.0,47642.0,,,,,,,,,,,,,,,,,,,,,,8155,0.002054,0.002253
42103365970000,1,"BLACKBEARD OPERATING, LLC",CLEW BAY S,2,CRANE (TX),CLEAR FORK,OIL,INACTIVE,V,6508.0,2018-04-21,2019-11-01,2020-04-01,6.0,3058.0,,989.0,,8.0,46.0,89413.0,1499.0,,111.0,324.0,989.0,CENTRAL BASIN PLATFORM,3058.0,1499.0,89413.0,CENTRAL BASIN PLATFORM,8.0,12.0,28.0,74839.0,723.0,,,2021-02-01,,,,3630.0,3092.012,3090.0,323.414,275.7,173.9,874.0,2.0,308.0,3.0,443.0,3.0,3.0,3.0,4210.0,4460.0,,34.0,2018-06-15,1.0,ENERGY TRANSFER COMPANY,SUNOCO PTNRS. MKTG.&TERMINALS LP,53110,250.0,,SAND HILLS,TX,8,PERMIAN BASIN,11.0,USA,,,31.5068052,382.0,-102.728202,B20,,P-440,PSL,130755035,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,989.0,3058.0,89413.0,,,,,,,,,,,,,,,,,,,,,,8155,0.000989,0.003058
42103365670000,1,"BLACKBEARD OPERATING, LLC",BARATARIA BAY S,1,CRANE (TX),CLEAR FORK,OIL,INACTIVE,V,6791.0,2017-06-18,2017-10-01,2018-03-01,6.0,,,1527.0,,446.0,,0.0,1527.0,,76.0,,1527.0,CENTRAL BASIN PLATFORM,0.0,1527.0,0.0,CENTRAL BASIN PLATFORM,2.0,2.0,0.0,9200.0,0.0,,,2021-02-01,,,,0.0,,0.0,,,,,,626.0,5.0,626.0,5.0,4.0,5.0,4406.0,4678.0,,41.0,2017-08-28,1.0,ENERGY TRANSFER COMPANY,SUNOCO PTNRS. MKTG.&TERMINALS LP,53039,272.0,,SAND HILLS,TX,8,PERMIAN BASIN,11.0,USA,,,31.5986195,1096.0,-102.7012638,B17,,P-440,PSL,130755034,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,1527.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0.001527,
42103366490000,1,"BLACKBEARD OPERATING, LLC",6 POUNDER NWSW,16,CRANE (TX),6350,OIL,ACTIVE,V,6735.0,2019-09-17,2019-10-01,2021-10-01,24.0,168719.0,230.0,67529.0,89.0,2947.0,7523.0,193131.0,95649.0,,931.0,6223.0,17384.0,CENTRAL BASIN PLATFORM,50100.0,25734.0,93169.0,CENTRAL BASIN PLATFORM,97.0,179.0,488.0,1072467.0,5764.0,34277.0,78414.0,2021-07-15,120079.0,,,5020.0,2601.467,2500.0,384.399,199.3,391.7,14654.0,2.0,3710.0,7.0,5362.0,2.0,32.0,2.0,5850.0,6270.0,,34.0,2019-10-16,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",53087,420.0,,ARMER,TX,8,PERMIAN BASIN,4.0,USA,,,31.5398653,1111.0,-102.7168795,B21,,P-440,PSL,130754947,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,32321.0,84082.0,63597.0,,,,,,,,,,,,,,,,,,,,,,8250,0.067529,0.168719
42103365500000,1,"BLACKBEARD OPERATING, LLC",BLACK BART,1,CRANE (TX),CLEARFORK,OIL,INACTIVE,V,6255.0,2017-01-03,2019-09-01,2020-11-01,15.0,12569.0,0.0,11556.0,2.0,48.0,13.0,171405.0,13651.0,,1619.0,990.0,10287.0,CENTRAL BASIN PLATFORM,11135.0,12143.0,74088.0,CENTRAL BASIN PLATFORM,101.0,118.0,106.0,709935.0,23833.0,6622.0,6727.0,2021-03-01,60607.0,,,1050.0,1184.029,1090.0,844.574,948.9,3692.3,3288.0,2.0,3120.0,2.0,3668.0,2.0,22.0,2.0,4250.0,5120.0,,35.7,2017-02-10,1.0,ENERGY TRANSFER COMPANY,ENLINK CRUDE PURCHASING LLC,53025,870.0,,MARSTON RANCH,TX,8,PERMIAN BASIN,18.0,USA,,,31.4873613,461.0,-102.7627639,B20,,P-440,PSL,130754934,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,4934.0,5842.0,110798.0,,,,,,,,,,,,,,,,,,,,,,7903,0.011556,0.012569
42103366590000,1,"BLACKBEARD OPERATING, LLC",LANDLUBBER NE,31,CRANE (TX),TUBB,OIL,INACTIVE,V,5472.0,2019-08-27,2019-09-01,2020-02-01,6.0,6890.0,,7839.0,,985.0,478.0,254111.0,8987.0,,102.0,168.0,7839.0,CENTRAL BASIN PLATFORM,6890.0,8987.0,254111.0,CENTRAL BASIN PLATFORM,19.0,24.0,29.0,143548.0,4529.0,,,2020-02-18,,,,1530.0,878.939,880.0,1137.736,653.8,2060.7,3510.0,3.0,2431.0,4.0,2938.0,3.0,18.0,3.0,4080.0,5195.0,,38.0,2019-09-18,1.0,ENERGY TRANSFER COMPANY,SUNOCO PTNRS. MKTG.&TERMINALS LP,52913,1115.0,,SAND HILLS,TX,8,PERMIAN BASIN,,USA,,,31.5632672,,-102.7101765,,,P-440,,130685725,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,7839.0,6890.0,254111.0,,,,,,,,,,,,,,,,,,,,,,8156,0.007839,0.00689
42103366560000,1,"BLACKBEARD OPERATING, LLC",6 POUNDER NE,31,CRANE (TX),CLEAR FORK,OIL,ACTIVE,V,5516.0,2019-07-17,2019-08-01,2021-10-01,26.0,96460.0,134.0,29722.0,21.0,807.0,4595.0,470491.0,45799.0,,616.0,594.0,11790.0,CENTRAL BASIN PLATFORM,15052.0,14299.0,137657.0,CENTRAL BASIN PLATFORM,74.0,92.0,110.0,551100.0,12839.0,16700.0,39993.0,2021-07-15,291244.0,,,1490.0,6301.402,3250.0,158.695,669.1,175.6,6863.0,16.0,2666.0,6.0,3036.0,6.0,18.0,6.0,4040.0,4970.0,,38.0,2019-08-22,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",52912,930.0,,SAND HILLS,TX,8,PERMIAN BASIN,4.0,USA,,,31.5490205,1111.0,-102.7067043,B21,,P-440,PSL,130685347,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,7777.0,49006.0,130630.0,,,,,,,,,,,,,,,,,,,,,,8026,0.029722,0.09646
42103361120000,1,"BLACKBEARD OPERATING, LLC",M.B. MCKNIGHT -F-,9,CRANE (TX),"SAN ANGELO, UPPER",OIL,ACTIVE,V,5232.0,2013-02-04,2019-08-01,2021-10-01,27.0,37488.0,45.0,5426.0,5.0,26.0,1087.0,37138.0,11674.0,,20.0,,2052.0,CENTRAL BASIN PLATFORM,11291.0,3934.0,11604.0,CENTRAL BASIN PLATFORM,32.0,53.0,126.0,317933.0,270.0,2107.0,14319.0,2021-07-18,11915.0,,,3910.0,9733.961,6910.0,102.733,255.4,23.9,3766.0,1.0,962.0,2.0,1590.0,2.0,10.0,2.0,3930.0,5232.0,,32.5,2013-05-07,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",52799,1302.0,,SAND HILLS,TX,8,PERMIAN BASIN,,USA,,,31.5461147,,-102.6582773,,,P-440,,130681807,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,1699.0,16538.0,16062.0,,,,,,,,,,,,,,,,,,,,,,6933,0.005426,0.037488
42103366640000,1,"BLACKBEARD OPERATING, LLC",6 POUNDER SENE,15,CRANE (TX),6350,OIL,ACTIVE,V,6614.0,2019-08-22,2019-09-01,2021-10-01,26.0,200897.0,306.0,14788.0,14.0,336.0,5938.0,1083555.0,48271.0,,449.0,413.0,5439.0,CENTRAL BASIN PLATFORM,15434.0,8011.0,273715.0,CENTRAL BASIN PLATFORM,27.0,38.0,70.0,229774.0,25196.0,8473.0,86797.0,2021-07-15,654832.0,,,2600.0,22138.15,13590.0,45.171,384.2,56.6,13889.0,23.0,1110.0,5.0,3074.0,12.0,18.0,12.0,5910.0,6360.0,,34.0,2019-09-20,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",52899,450.0,,ARMER,TX,8,PERMIAN BASIN,4.0,USA,,,31.5463512,1111.0,-102.7058458,B21,,P-440,PSL,130681724,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,5038.0,111532.0,400426.0,,,,,,,,,,,,,,,,,,,,,,8250,0.014788,0.200897
42103366320000,1,"BLACKBEARD OPERATING, LLC",YELLOW JACK SWSW,9,CRANE (TX),6350,OIL,ACTIVE,V,6525.0,2019-04-24,2019-06-01,2021-10-01,29.0,97958.0,70.0,46978.0,28.0,533.0,1852.0,200335.0,63304.0,,1066.0,2753.0,17284.0,CENTRAL BASIN PLATFORM,34466.0,23028.0,88987.0,CENTRAL BASIN PLATFORM,47.0,77.0,177.0,460000.0,2132.0,22343.0,44084.0,2021-07-15,86862.0,,,3760.0,2492.906,2090.0,401.138,265.9,287.8,6950.0,4.0,4394.0,4.0,5552.0,4.0,33.0,4.0,5850.0,6140.0,,40.0,2019-06-05,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",52831,290.0,,ARMER,TX,8,PERMIAN BASIN,8.0,USA,,,31.5245048,1113.0,-102.6933318,B21,,P-440,PSL,130681723,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,10290.0,25652.0,39618.0,,,,,,,,,,,,,,,,,,,,,,8539,0.046978,0.097958
0,1,"BLACKBEARD OPERATING, LLC",,3SD,CRANE (TX),ELLENBURGER,SWD,PERMIT,V,8500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.0,8500.0,,,,,,,000120545,1800.0,,SAND HILLS,TX,8,PERMIAN BASIN,,USA,,,,,,,,P-440,,130680536,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,0,,
42103366270000,2,"BLACKBEARD OPERATING, LLC","WADDELL, W.N., ET AL",,CRANE (TX),WOLFCAMP,OIL,INACTIVE,V,6627.0,2018-12-17,2019-02-01,2020-03-01,14.0,174779.0,,94079.0,,5306.0,10310.0,176008.0,123209.0,,1348.0,5906.0,40775.0,CENTRAL BASIN PLATFORM,76601.0,53542.0,76675.0,CENTRAL BASIN PLATFORM,87.0,141.0,319.0,843677.0,9712.0,4057.0,15806.0,2021-07-15,7629.0,,,3650.0,1765.935,1860.0,566.272,273.6,514.6,17439.0,7.0,9554.0,4.0,12079.0,4.0,72.0,4.0,5870.0,6125.0,,40.6,2019-02-05,2.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,52732,255.0,,SAND HILLS,TX,8,PERMIAN BASIN,7.0,USA,,,31.531824,1242.0,-102.7011764,B21,,P-440,PSL,130672314,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,90022.0,158973.0,168379.0,,,,,,,,,,,,,,,,,,,,,,4030,0.094079,0.174779
42103365670000,1,"BLACKBEARD OPERATING, LLC",BARATARIA BAY S,1,CRANE (TX),6350,OIL,INACTIVE,V,6791.0,2017-06-18,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4406.0,6600.0,,40.0,2017-08-28,,ENERGY TRANSFER COMPANY,SUNOCO PTNRS. MKTG.&TERMINALS LP,52692,2194.0,,ARMER,TX,8,PERMIAN BASIN,,USA,,,31.5986195,,-102.7012638,,,P-440,,130672261,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,0,,
42103365610000,1,"BLACKBEARD OPERATING, LLC",JEAN LAFITTE SE,1,CRANE (TX),CLEAR FORK,OIL,INACTIVE,V,6600.0,2017-06-01,2018-08-01,2020-06-01,23.0,17580.0,,9313.0,,30.0,54.0,226231.0,12243.0,,705.0,521.0,3474.0,CENTRAL BASIN PLATFORM,8124.0,4828.0,72747.0,CENTRAL BASIN PLATFORM,25.0,30.0,32.0,182800.0,1404.0,5712.0,10847.0,2021-07-15,120870.0,,,1280.0,1869.758,1890.0,534.828,779.5,555.6,5002.0,3.0,879.0,3.0,1713.0,3.0,10.0,3.0,4160.0,4410.0,,39.2,2017-07-20,1.0,ENERGY TRANSFER COMPANY,SUNOCO PTNRS. MKTG.&TERMINALS LP,52608,250.0,,SAND HILLS,TX,8,PERMIAN BASIN,20.0,USA,,,31.4879198,378.0,-102.7215213,B20,,P-440,PSL,130662284,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,3601.0,6733.0,105361.0,,,,,,,,,,,,,,,,,,,,,,8155,0.009313,0.01758
